item,SemDis_glove_c_m
box,1.09096
box,1.13603
box,0.70357
box,0.745309999999999
box,0.75651
box,1.11473
box,1.19967
box,1.21035
box,1.24123
box,0.64393
box,0.65056
box,0.71
box,0.74031
box,0.81765
box,0.8356
box,0.8356
box,0.83846
box,0.85015
box,0.85265
box,0.86665
box,0.9234
box,0.96511
box,0.97028
box,0.9992
box,1.05871
box,1.05909
box,1.12157
box,0.93008
box,0.77381
box,0.7867
box,1.13958
box,1.23647
box,0.69479
box,0.71
box,0.71527
box,0.7623
box,0.77274
box,0.82105
box,0.85447
box,0.87815
box,0.88391
box,0.9164
box,0.917289999999999
box,0.97133
box,1.01297
box,1.04256
box,1.12672
box,1.13601
box,1.15527
box,1.19184
box,0.77681
box,0.6039
box,0.69827
box,0.72951
box,0.90786
box,1.0664
box,1.07617
box,1.11579
box,1.13819999999999
box,1.21498
box,1.21539
box,1.22766
box,0.71
box,0.7295
box,0.75598
box,0.79588
box,0.79626
box,0.82406
box,0.82699
box,0.92631
box,0.92954
box,0.97616
box,1.03148
box,1.14784
box,1.15527
box,1.15805
box,1.19526
box,1.20286999999999
box,0.80319
box,1.04787
box,1.19557
box,1.20099
box,1.21134
box,1.23379
box,1.24388
box,0.97532
box,1.08018
box,1.14111
box,1.18706
box,1.22472
box,1.23689
box,1.24584
box,0.7273
box,0.72951
box,0.732229999999999
box,0.76753
box,0.774
box,0.79626
box,0.84099
box,0.87155
box,0.9576
box,1.09507
box,1.11705
box,1.17387
box,1.17619
box,1.2363
box,1.25556
box,1.26912
box,0.695149999999999
box,0.72021
box,0.75692
box,0.75955
box,0.86825
box,1.01229
box,1.02949
box,1.16418
box,1.21709
box,1.25207
box,1.26382
box,0.70747
box,0.76715
box,0.774
box,0.77447
box,0.82699
box,0.86825
box,0.89444
box,0.94866
box,0.95872
box,1.07615
box,1.13703
box,1.16254
box,0.78502
box,0.90427
box,1.22325
box,1.2556
box,0.66466
box,0.7273
box,0.7302
box,0.75598
box,0.7898
box,0.79199
box,0.79791
box,0.816929999999999
box,0.81878
box,0.82073
box,0.851129999999999
box,0.86408
box,0.88391
box,1.01302
box,1.02275
box,1.05721
box,1.13845
box,1.14164
box,1.17923
box,0.77678
box,1.22314
box,0.72568
box,0.73159
box,0.74391
box,0.74899
box,0.75459
box,0.75806
box,0.77785
box,0.78225
box,1.26101
box,1.26593
box,0.84946
box,1.07046
box,1.11542
box,1.15177
box,1.15591
box,0.74974
box,0.79084
box,0.845469999999999
box,0.99104
box,1.20105
box,0.70747
box,0.74031
box,0.80698
box,0.83799
box,0.94921
box,0.9569
box,1.03174
box,0.75465
box,0.75975
box,0.86408
box,0.95868
box,0.97952
box,1.15107999999999
box,0.79242
box,0.9334
box,1.01501
box,1.17611
box,0.77126
box,0.79164
box,0.89689
box,1.09558
box,1.22624
box,0.801949999999999
box,0.86498
box,0.86771
box,0.95703
box,1.09497
box,1.18452
box,0.72991
box,0.778189999999999
box,0.78703
box,0.79891
box,1.00307
box,1.07207
box,1.15414
box,1.21975
box,1.23428
box,1.24638999999999
box,1.30595
box,0.6848
box,0.74676
box,0.76134
box,0.86408
box,0.95872
box,0.98815
box,1.16456
box,1.19425
box,1.22575
box,1.23682
box,0.66466
box,0.71686
box,0.75744
box,0.8091
box,1.09915
box,1.14685
box,1.22939
box,
box,0.69479
box,0.71338
box,0.7273
box,0.74031
box,0.74912
box,0.75585
box,0.75598
box,0.75955
box,0.77852
box,0.84099
box,0.86408
box,0.95317
box,0.97378
box,0.97957
box,0.98183
box,1.04739
box,1.09217
box,0.66466
box,0.69479
box,0.695489999999999
box,0.71367
box,0.72951
box,0.73093
box,0.77099
box,0.811709999999999
box,0.82406
box,0.84967
box,0.86825
box,0.89859
box,0.92631
box,1.01877
box,1.04452
box,1.08075
box,1.14685
box,1.20782
box,1.28339999999999
box,0.74536
box,0.75581
box,1.03734
box,1.13765
box,0.64393
box,0.75975
box,1.06759
box,1.13603
box,1.22365
box,1.22506
box,1.23048
box,1.25219
box,1.26101
box,0.70747
box,0.74031
box,0.75585
box,0.75955
box,0.79199
box,0.84099
box,0.86665
box,0.94482
box,0.95703
box,0.96478
box,0.97792
box,1.11611
box,1.17718
box,1.19526
box,0.69479
box,0.695489999999999
box,0.76324
box,0.816929999999999
box,0.81878
box,0.82105
box,0.84967
box,0.9232
box,0.92347
box,1.032
box,1.05721
box,1.06119
box,1.0928
box,1.10019
box,1.13906
box,1.19526
box,0.77324
box,0.79835
box,1.17464
box,1.22591
box,0.7273
box,0.72951
box,0.82312
box,0.87647
box,0.89859
box,0.95703
box,0.95872
box,0.977
box,1.16734
box,1.29973
box,0.6979
box,0.73498
box,0.76726
box,0.77684
box,0.9952
box,1.12745
box,1.15069
box,1.2162
box,1.2178
box,1.21974
box,1.2209
box,1.23574
box,0.69497
box,0.75649
box,0.77099
box,0.79081
box,0.86199
box,1.08472
box,1.14784
box,1.19526
box,0.77048
box,0.7779
box,0.778629999999999
box,0.82307
box,1.08628
box,1.22528
box,1.22625
box,1.23395
box,1.24159
box,0.74231
box,0.74752
box,0.76715
box,0.76725
box,0.7898
box,0.81938
box,0.86665
box,0.9341
box,1.18457
box,0.7033
box,0.71
box,0.71787
box,0.72951
box,0.75585
box,0.75955
box,0.77099
box,0.78382
box,0.80476
box,0.80724
box,0.8091
box,0.81206
box,0.81282
box,0.816929999999999
box,0.82214
box,0.82406
box,0.83071
box,0.86798
box,0.87893
box,0.8927
box,0.89859
box,0.89944
box,0.90456
box,0.90602
box,0.95766
box,0.95976
box,0.96413
box,0.99792
box,1.08154
box,1.13816
box,1.13991
box,1.15349
box,1.18695
box,0.71
box,0.72951
box,0.82105
box,0.85143
box,0.95872
box,1.00884
box,1.11474
box,1.13894
box,0.64393
box,0.66541
box,0.666269999999999
box,0.69479
box,0.70747
box,0.71
box,0.72951
box,0.8091
box,0.82105
box,0.83094
box,0.85788
box,0.86408
box,0.87869
box,0.90786
box,1.04015
box,1.07325
box,1.22025
box,0.74479
box,0.87911
box,1.03351
box,1.09406
box,0.74569
box,0.90697
box,0.91882
box,0.9464
box,0.99132
box,1.22964
box,1.242
box,1.29826
box,0.66541
box,0.69479
box,0.74031
box,0.74031
box,0.75884
box,0.76541
box,0.7898
box,0.80341
box,0.81878
box,0.83372
box,0.87101
box,0.88664
box,0.91253
box,0.95255
box,0.99634
box,1.05287
box,1.07279
box,1.07505
box,1.17429
box,1.21103
box,1.22461
box,1.24121
box,0.67945
box,0.77523
box,0.87647
box,1.21929
box,1.29973
box,0.62732
box,0.69479
box,0.75598
box,0.77099
box,0.79791
box,0.81878
box,0.8556
box,0.95703
box,0.73767
box,0.8091
box,1.06759
box,1.15805
box,1.20709
box,1.29973
box,0.77634
box,0.79008
box,1.22913
box,1.2358
box,1.26486
box,0.77329
box,0.78934
box,0.70747
box,1.05721
box,1.13819999999999
box,1.13906
box,1.16842
box,0.84281
box,0.91894
box,1.03704
box,1.06486
box,1.11597
box,0.69479
box,0.71
box,0.72097
box,0.73093
box,0.74031
box,0.79199
box,0.80351
box,0.81182
box,0.83094
box,1.17555
box,1.21103
box,0.72951
box,0.74031
box,0.75598
box,0.8091
box,0.81081
box,1.14784
box,0.79802
box,0.9142
box,0.91645
box,0.99702
box,1.04018
box,1.13603
box,0.68114
box,0.70747
box,0.71558
box,0.75618
box,1.01809
box,1.2037
box,1.20528
box,0.69479
box,0.7273
box,0.75598
box,0.75955
box,0.76096
box,0.80496
box,0.80642
box,0.82105
box,1.13433
box,1.33357
box,0.66591
box,0.69479
box,0.7273
box,0.74031
box,0.80819
box,0.82915
box,0.84099
box,0.85788
box,0.85928
box,0.90453
box,0.95872
box,1.12307
box,0.69479
box,0.70747
box,0.75598
box,0.75955
box,0.76541
box,0.82073
box,0.82105
box,0.71
box,0.71527
box,0.7273
box,0.75598
box,0.8091
box,0.816929999999999
box,0.82105
box,0.9569
box,0.95872
box,1.09217
box,1.15051
box,1.22835
box,0.71
box,0.79081
box,0.81182
box,0.82105
box,0.866719999999999
box,0.9232
box,1.03697
box,1.10515
box,1.11838
box,1.13819999999999
box,1.13906
box,1.15266
box,1.17264
box,1.18736
box,1.19526
box,0.66466
box,0.70747
box,0.82105
box,0.82406
box,0.90016
box,0.90637
box,0.944879999999999
box,1.00884
box,1.02628
box,1.08279
box,1.29788
box,0.72963
box,0.75598
box,0.8356
box,1.05085
box,1.08569
box,1.11478
box,1.24854
box,0.74639
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,0.76763
box,1.21664
box,1.21664
box,1.21664
box,1.22022
box,1.22022
box,1.22022
box,1.22022
box,1.22022
box,1.22994
box,1.22994
box,0.73264
box,0.74151
box,0.75692
box,0.75971
box,0.94649
box,1.14726
box,1.18583
box,1.22272
box,1.2373
box,1.23811
box,1.24313
box,0.71
box,0.71527
box,0.732229999999999
box,0.75955
box,0.7817
box,1.1791
box,0.6039
box,0.69479
box,0.70747
box,0.7302
box,0.74569
box,0.75585
box,0.75598
box,0.75955
box,0.79791
box,0.81878
box,0.82105
box,0.8556
box,0.86408
box,1.2164
box,1.25149
box,0.69479
box,0.70821
box,0.72255
box,0.75585
box,0.76391
box,0.79081
box,0.81878
box,0.82105
box,0.85788
box,0.85928
box,0.95703
box,0.99056
box,1.01952
box,1.032
box,0.69479
box,0.731009999999999
box,0.86408
box,1.00936
box,1.032
box,0.70368
box,0.78327
box,0.88755
box,1.2356
box,1.21266
box,1.22485
box,0.69479
box,0.70747
box,0.72097
box,0.73093
box,0.74543
box,0.75598
box,0.76676
box,0.79791
box,0.80351
box,0.82105
box,0.89859
box,0.95872
box,1.16452
box,1.25417
box,0.72097
box,0.72951
box,0.78701
box,0.87623
box,0.90605
box,0.91681
box,0.70666
box,0.749109999999999
box,0.89643
box,1.21112
box,0.71
box,0.72951
box,0.72963
box,0.74031
box,0.74031
box,0.74912
box,0.8356
box,0.84356
box,0.85143
box,0.85788
box,1.11078
box,1.19526
box,1.23057
box,1.23499
box,0.62732
box,0.75585
box,0.7623
box,0.81878
box,0.82699
box,0.854959999999999
box,0.95703
box,0.69479
box,0.90356
box,0.9834
box,1.032
box,1.14909
box,1.14826
box,1.16898
box,1.27338
box,0.64393
box,0.65056
box,0.65056
box,0.71
box,0.72951
box,0.73876
box,0.78604
box,0.85447
box,0.95968
box,1.12209
box,1.2162
box,0.80322
box,0.82105
box,0.85143
box,1.00643
box,1.17357
box,1.17531
box,0.69974
box,0.77327
box,0.86408
box,0.91589
box,0.92347
box,0.92947
box,0.96157
box,1.01297
box,1.02515
box,1.07847
box,1.11767
box,1.17863
box,1.19831
box,0.726329999999999
box,0.75598
box,0.80863
box,0.89966
box,1.18471
box,1.21714
box,1.23932
box,0.69479
box,0.7349
