item,SemDis_glove_c_m
brick,1.17808
brick,0.8811
brick,1.19257
brick,1.19281
brick,1.12801
brick,0.83909
brick,1.02623
brick,0.94815
brick,1.0863
brick,0.99255
brick,0.42432
brick,0.43706
brick,1.15224
brick,0.67189
brick,0.72677
brick,0.37241
brick,0.83275
brick,0.8096
brick,0.62956
brick,0.80061
brick,0.86383
brick,1.07248
brick,1.12254
brick,1.15125
brick,1.16839
brick,0.807879999999999
brick,0.81038
brick,0.812829999999999
brick,1.08938
brick,1.15901
brick,1.02284
brick,1.1058
brick,0.84354
brick,1.08811
brick,1.03538
brick,1.19331
brick,1.08697
brick,0.88425
brick,1.02432
brick,0.962809999999999
brick,1.15782
brick,1.05463
brick,0.89504
brick,0.93844
brick,0.81902
brick,0.65896
brick,1.02454
brick,0.9923
brick,1.04076
brick,1.04468
brick,1.11712
brick,1.05995
brick,0.962809999999999
brick,0.97188
brick,1.02381
brick,1.15782
brick,0.89408
brick,0.83736
brick,1.21551
brick,1.1777
brick,1.07051
brick,0.95624
brick,0.82433
brick,0.86067
brick,1.13338
brick,0.808219999999999
brick,0.79489
brick,1.17859
brick,1.09396
brick,1.17302
brick,1.14116
brick,0.96621
brick,1.16595
brick,1.04278
brick,1.1846
brick,1.08523
brick,1.12459
brick,0.82778
brick,0.85752
brick,0.819539999999999
brick,0.87924
brick,0.81947
brick,1.04283
brick,1.18751
brick,0.82908
brick,1.18343
brick,1.18908
brick,1.12634
brick,0.79663
brick,1.21322
brick,1.0548
brick,0.81201
brick,1.10699
brick,0.7982
brick,0.80681
brick,0.89538
brick,1.17781
brick,0.826319999999999
brick,1.11357
brick,1.19073
brick,1.10602
brick,1.07378
brick,1.15088
brick,1.19198
brick,1.19236
brick,0.80363
brick,0.94664
brick,0.97723
brick,0.86206
brick,0.81062
brick,0.79926
brick,0.8261
brick,1.18691
brick,1.1917
brick,1.15043
brick,0.812829999999999
brick,1.19306
brick,1.15782
brick,1.13879
brick,1.00134
brick,1.05187
brick,1.05721
brick,0.8338
brick,0.9963
brick,0.79804
brick,1.15127
brick,1.00712
brick,0.98733
brick,1.00023
brick,1.04528
brick,0.81813
brick,1.1002
brick,1.18514
brick,0.81064
brick,0.90466
brick,1.16700999999999
brick,0.83109
brick,0.77539
brick,0.88425
brick,0.89534
brick,0.81564
brick,1.17369
brick,0.95442
brick,1.18491
brick,0.827809999999999
brick,1.18051
brick,0.81174
brick,1.17133
brick,1.19187
brick,0.7867
brick,0.84632
brick,0.80819
brick,0.9388
brick,0.80942
brick,0.82204
brick,1.18489
brick,1.17341
brick,1.0296
brick,1.17577
brick,0.90543
brick,0.681
brick,0.962809999999999
brick,0.65087
brick,0.91204
brick,0.92389
brick,0.99692
brick,1.03084
brick,0.9918
brick,1.00134
brick,1.17771
brick,1.12343
brick,0.80584
brick,0.78657
brick,0.80089
brick,1.02475
brick,0.81581
brick,0.79041
brick,0.97149
brick,1.1921
brick,0.63317
brick,0.76619
brick,0.54184
brick,
brick,0.58773
brick,0.61626
brick,0.94115
brick,0.62956
brick,1.03218
brick,1.09693
brick,1.08041
brick,1.06911
brick,1.11712
brick,0.88447
brick,1.15782
brick,1.11712
brick,1.16064
brick,1.07242
brick,1.11089
brick,1.07283
brick,1.09476
brick,1.1779
brick,0.84921
brick,0.63317
brick,0.40225
brick,0.76532
brick,0.90928
brick,0.75927
brick,1.11431
brick,1.13958
brick,0.69889
brick,1.10944
brick,0.9473
brick,0.91633
brick,0.76532
brick,0.6446
brick,1.08669
brick,0.80127
brick,1.12788
brick,0.78492
brick,0.63317
brick,0.84251
brick,0.89471
brick,0.9314
brick,0.66641
brick,0.82288
brick,1.18412
brick,0.8062
brick,0.58773
brick,0.74484
brick,0.77537
brick,0.80249
brick,1.06912
brick,1.19133
brick,0.76245
brick,1.11275
brick,1.19191
brick,0.80437
brick,1.06325
brick,1.12034
brick,1.11712
brick,1.03051
brick,1.02478
brick,1.11557
brick,1.17535
brick,1.06635
brick,0.9274
brick,0.8078
brick,1.00295
brick,1.1348
brick,1.11712
brick,0.8629
brick,1.09458
brick,1.12918
brick,1.09588
brick,0.82533
brick,0.962809999999999
brick,0.93255
brick,1.12448
brick,0.85204
brick,0.82618
brick,1.1084
brick,1.19058
brick,1.19391
brick,1.16246
brick,1.11788
brick,0.80962
brick,1.13986
brick,1.16974
brick,1.19209
brick,1.09494
brick,0.8983
brick,0.794459999999999
brick,0.962809999999999
brick,1.11712
brick,0.96106
brick,1.00397
brick,0.82941
brick,0.66836
brick,1.18284
brick,1.06281
brick,1.02839
brick,1.00134
brick,1.17097
brick,1.17497
brick,0.681
brick,1.19088
brick,1.17325
brick,1.11167
brick,0.89534
brick,1.07242
brick,0.84822
brick,0.62879
brick,1.1449
brick,1.12503
brick,0.54184
brick,0.97039
brick,0.93203
brick,1.17881
brick,1.14291
brick,1.1241
brick,1.09985
brick,0.66836
brick,1.09485
brick,0.86885
brick,0.82509
brick,0.867939999999999
brick,0.86092
brick,1.01053
brick,0.81155
brick,0.80868
brick,0.96206
brick,1.16323
brick,1.11712
brick,0.94879
brick,1.14062
brick,0.796119999999999
brick,1.17212
brick,1.00709
brick,0.83501
brick,0.82924
brick,1.09588
brick,0.9601
brick,0.80512
brick,1.08786
brick,0.94636
brick,1.00134
brick,1.11167
brick,1.13526
brick,0.63176
brick,0.37241
brick,1.09349
brick,0.42432
brick,1.21778
brick,0.83409
brick,1.14786
brick,0.80835
brick,1.16976
brick,0.80438
brick,1.19167
brick,0.962809999999999
brick,0.89504
brick,1.10392
brick,1.11712
brick,1.09492
brick,1.09767
brick,0.58773
brick,0.84407
brick,1.13493
brick,1.06054
brick,0.86311
brick,0.85037
brick,0.80821
brick,0.90311
brick,1.14383
brick,0.962809999999999
brick,0.96106
brick,1.12514
brick,0.88425
brick,1.06022
brick,0.83201
brick,0.59945
brick,1.18578
brick,1.0984
brick,0.89504
brick,0.86311
brick,0.887
brick,1.07898
brick,1.10135
brick,1.08137
brick,1.09325
brick,0.82072
brick,0.70419
brick,1.07055
brick,1.05839
brick,0.73374
brick,0.85263
brick,0.85875
brick,0.96585
brick,1.11712
brick,0.86099
brick,1.13618
brick,0.80353
brick,1.14039
brick,0.86124
brick,0.96909
brick,0.91335
brick,1.19567
brick,1.19255
brick,1.19417
brick,0.8617
brick,1.14603
brick,0.84977
brick,1.03726
brick,0.82878
brick,0.81003
brick,1.1089
brick,0.85148
brick,1.19023
brick,1.16456999999999
brick,0.88256
brick,0.89408
brick,0.8338
brick,1.1547
brick,0.962809999999999
brick,1.03814
brick,1.11712
brick,0.83909
brick,0.85558
brick,1.09273
brick,0.93203
brick,1.15782
brick,0.80779
brick,0.8731
brick,0.9963
brick,0.80199
brick,1.17774
brick,1.05283
brick,0.91234
brick,0.91727
brick,1.10676
brick,0.80279
brick,1.19218
brick,1.04816
brick,1.00894
brick,1.06241
brick,1.01298
brick,1.1465
brick,0.98127
brick,1.17133
brick,0.84806
brick,1.10854
brick,0.63317
brick,1.11712
brick,0.962809999999999
brick,0.854449999999999
brick,1.08786
brick,0.54184
brick,1.14205
brick,0.78367
brick,0.92882
brick,1.13338
brick,1.07294
brick,1.06355
brick,0.72973
brick,0.81438
brick,1.1786
brick,0.80959
brick,1.18039
brick,0.82111
brick,1.17744999999999
brick,1.16206
brick,1.15285
brick,1.15575
brick,1.11544
brick,0.99762
brick,0.90404
brick,0.96106
brick,0.89504
brick,1.11712
brick,0.92389
brick,0.80779
brick,1.09492
brick,0.92389
brick,0.70419
brick,0.91204
brick,1.15125
brick,1.00134
brick,0.92321
brick,1.23587
brick,0.81464
brick,1.11712
brick,0.96106
brick,0.81143
brick,1.14248
brick,0.88467
brick,1.15782
brick,1.1299
brick,0.89912
brick,0.85966
brick,1.13758999999999
brick,0.82125
brick,1.056
brick,0.89855
brick,1.13937
brick,1.00558
brick,1.08255
brick,0.91146
brick,0.962809999999999
brick,0.91561
brick,0.80341
brick,0.85297
brick,1.11757
brick,0.8757
brick,1.00185
brick,0.91727
brick,1.08961
brick,1.16376
brick,0.77826
brick,1.11961
brick,0.43706
brick,1.18469
brick,1.06553
brick,1.11736
brick,1.14177
brick,1.11712
brick,0.90657
brick,1.11706
brick,1.19225
brick,1.20242
brick,0.80844
brick,1.18482
brick,1.11712
brick,1.19006
brick,0.80458
brick,0.80777
brick,1.18396
brick,1.19406
brick,0.8339
brick,0.85752
brick,0.80543
brick,1.19169
brick,1.1213
brick,1.16113
brick,1.1893
brick,1.11167
brick,1.16228
brick,0.79547
brick,0.80674
brick,0.8108
brick,0.80736
brick,1.1883
brick,0.80329
brick,1.18167
brick,1.14981
brick,0.91204
brick,1.15782
brick,1.07367
brick,1.11712
brick,1.14307
brick,0.98882
brick,1.06203
brick,0.89408
brick,1.12175
brick,0.89471
brick,0.83501
brick,0.81795
brick,0.8731
brick,0.8511
brick,0.84071
brick,1.18945
brick,0.80811
brick,0.8268
brick,1.03198
brick,0.84431
brick,0.83545
brick,0.97085
brick,1.18619
brick,0.92389
brick,1.13643
brick,0.78291
brick,0.78851
brick,1.13138
brick,0.94203
brick,0.8821
brick,1.13798
brick,0.72756
brick,1.07283
brick,0.79352
brick,0.77047
brick,1.16621
brick,0.76846
brick,0.82033
brick,1.0413
brick,1.12217
brick,0.95624
brick,1.08786
brick,1.01692
brick,1.02085
brick,0.96197
brick,0.82479
brick,0.962809999999999
brick,0.92719
brick,0.89774
brick,0.88425
brick,0.9963
brick,0.93656
brick,0.81566
brick,1.09264
brick,0.90466
brick,0.9696
brick,1.17456
brick,1.17446
brick,1.17914
brick,1.18441
brick,0.869
brick,0.8458
brick,1.1348
brick,1.08285
brick,1.14788
brick,1.16502
brick,0.80781
brick,1.09534
brick,0.8071
brick,1.04858
brick,0.95328
brick,0.83986
brick,1.16905
brick,0.89332
brick,0.8031
brick,1.18955
brick,1.19142
brick,0.80652
brick,1.18916
brick,1.18825
brick,0.80825
brick,1.14816
brick,1.1378
brick,1.10949
brick,0.795
brick,0.91766
brick,0.859229999999999
brick,0.853229999999999
brick,1.04983
brick,0.962809999999999
brick,1.13138
brick,1.15025
brick,1.1124
brick,0.80248
brick,1.11295
brick,0.86141
brick,0.86885
brick,0.81087
brick,0.83765
brick,1.18231
brick,0.84473
brick,0.79514
brick,1.19255
brick,1.13858
brick,0.92859
brick,0.81302
brick,0.80527
brick,1.1852
brick,1.1825
brick,0.92044
brick,0.82702
brick,0.80831
brick,0.97622
brick,0.84144
brick,1.14317
brick,1.1852
brick,1.12051
brick,0.79576
brick,0.699519999999999
brick,0.79929
brick,0.80695
brick,1.10204
brick,1.09183
brick,0.86009
brick,0.52744
brick,0.80688
brick,1.19171
brick,1.14962
brick,0.97232
brick,0.95087
brick,0.98273
brick,0.80703
brick,0.99998
brick,0.80733
brick,0.910239999999999
brick,1.02594
brick,1.10447
brick,1.10447
brick,1.11873
brick,0.93182
brick,0.78642
brick,1.16041
brick,0.78267
brick,0.81873
brick,1.00015
brick,1.07294
brick,1.01803
brick,1.13514999999999
brick,0.83409
brick,0.80803
brick,1.12583
brick,1.10267999999999
