item,SemDis_glove_c_m
book,0.7234400000000001
book,1.27475
book,0.86006
book,1.29356
book,0.96722
book,1.00503
book,0.97121
book,0.78457
book,1.23402
book,0.92583
book,1.09881
book,0.86014
book,1.02415
book,1.27475
book,0.84083
book,1.28193
book,1.35097
book,1.32504
book,0.87932
book,0.82662
book,0.96848
book,1.29982
book,0.7010000000000001
book,1.31389
book,1.31743
book,1.3483
book,1.24253
book,1.25806
book,1.23633
book,1.27494
book,1.26747
book,0.77466
book,1.27475
book,0.75093
book,0.88952
book,1.02619
book,1.06006
book,1.21167
book,0.94818
book,0.4698099999999999
book,0.94938
book,0.93879
book,0.77389
book,0.90036
book,1.14823
book,1.29187
book,0.67306
book,1.24844
book,0.92376
book,0.81213
book,0.94984
book,0.86014
book,1.23804
book,0.72089
book,0.7910699999999999
book,1.21228
book,1.09624
book,1.16288
book,1.43766
book,1.27475
book,0.7398
book,0.88787
book,0.97415
book,1.21794
book,1.29968
book,1.22491
book,1.21329
book,1.05628
book,1.27475
book,1.2788
book,0.7398
book,0.90707
book,1.08721
book,1.21931
book,0.78099
book,1.23346
book,1.06406
book,0.75331
book,0.78013
book,0.6150100000000001
book,1.28921
book,1.2957
book,0.7628900000000001
book,0.90137
book,1.22667
book,1.25922
book,1.32886
book,0.7821400000000001
book,1.17512
book,1.03202
book,1.17104
book,1.30459
book,0.99256
book,0.72536
book,1.22239
book,1.30246
book,1.23643
book,1.24605
book,0.50832
book,1.01973
book,0.93911
book,1.18816
book,1.06366
book,0.80902
book,1.39009
book,1.13254
book,0.84083
book,1.21649
book,0.82794
book,1.12662
book,0.88106
book,1.34382
book,1.17761
book,0.97121
book,1.27024
book,1.00503
book,0.73654
book,0.75447
book,0.73839
book,1.13345
book,1.24207
book,0.79166
book,1.24385
book,0.96627
book,0.76515
book,0.83765
book,0.87527
book,0.84782
book,0.71817
book,0.73282
book,1.2848
book,1.28445
book,1.02949
book,1.25792
book,1.36309
book,0.69101
book,0.96722
book,1.28803
book,1.30576
book,0.98487
book,1.10747
book,1.22056
book,0.69726
