P_ID,Flow,Word count,NAs
0,0.836902774306681,21,1

1,0.8025876751442105,21,0

2,0.8041343101743809,21,2

3,0.8154867208854593,21,2

4,0.7902765600347185,21,1

5,0.787450755533886,21,1

6,0.8255838334137362,21,1

7,0.7908836609913606,21,1

8,0.7962620669122065,21,1

9,0.8035439395738271,21,2

10,0.8112202820977178,21,1

11,0.7787541881719146,21,1

12,0.8019470689017915,21,1

13,0.7962012345196576,21,3

14,0.8091770796253449,21,1

15,0.8114310292930526,21,2

16,0.810314177192978,21,1

17,0.8217613574748287,21,1

18,0.8100288090085798,21,1

19,0.8172592424578908,21,2

20,0.8261302274208222,21,2

21,0.819293073259493,21,1

22,0.7998886582905197,21,1

23,0.8370630455901655,21,1

24,0.8261935701033167,21,2

25,0.7841045188285191,21,2

26,0.8110459668466107,21,2

27,0.82484373051463,21,2

28,0.8345175536199947,21,1

29,0.819809869961542,21,2

30,0.7862962132643493,21,3

31,0.858079458966256,21,1

32,0.8068293018423262,21,1

33,0.829151797365832,21,1

34,0.8307607859095506,21,2

35,0.8526553623242648,21,1

36,0.8409785080164351,21,1

37,0.7990276618717495,21,2

38,0.8105268075149044,21,2

39,0.7871817355907837,21,1

40,0.8060974768954351,21,2

41,0.8352504302775662,21,2

42,0.8226520238509633,21,3

43,0.8504354783156266,21,1

44,0.8248344437955843,21,0

45,0.8378478820592281,21,0

46,0.8153337652714124,21,2

47,0.8170828464948743,21,1

48,0.8208063240965684,21,1

49,0.8706332621469617,21,0

50,0.8054721317702669,21,3

51,0.8176185930192976,21,1

52,0.8374374481574608,21,1

53,0.8341772181397701,21,1

54,0.815131692146097,21,1

55,0.8163908690274192,21,1

56,0.8118601249405913,21,1

57,0.8286851703878441,21,2

58,0.8119305226956168,21,0

59,0.8129753090478741,21,2

60,0.8115919969080256,21,1

61,0.8513019448026192,21,0

62,0.8183380742571119,21,1

63,0.8426762752234594,21,2

64,0.8130551553830513,21,0

65,0.8160087478636362,21,0

66,0.825669485060088,21,1

67,0.8512836917915626,21,0

68,0.8352621702148743,21,1

69,0.780321914409938,21,0

70,0.7674883052694068,21,3

71,0.8083806489651297,21,2

72,0.8671674206258673,21,2

73,0.8309181490788564,21,1

74,0.8199758979626205,21,1

75,0.8079357730844428,21,1

76,0.7885051921362629,21,2

77,0.8135312568171642,21,0

78,0.8059667591150926,21,1

79,0.8030733995423913,21,2

80,0.829685364881958,21,2

81,0.803629860478639,21,4

82,0.7940885672957299,21,1

83,0.8393187710588107,21,0

84,0.8016968210944583,21,1

85,0.8112264189464028,21,2

86,0.8369242260826664,21,0

87,0.8430857223721744,21,1

88,0.7954607906059606,21,3

89,0.8087866528884181,21,0

90,0.8718677435998679,21,2

91,0.8424802774465618,21,2

92,0.8208770037989461,21,0

93,0.8075149339218117,21,2

94,0.7946311333770618,21,3

95,0.7779180907103634,21,2

96,0.8532547000570186,21,1

97,0.8369840610383985,21,1

98,0.841804603464927,21,1

99,0.8131847181414271,21,2

