P_ID,Flow,Word count,NAs
0,0.7734336495779577,21,0

1,0.7958795222576066,21,0

2,0.7885954375071981,21,1

3,0.7234242086088185,21,1

4,0.6982676482610818,21,1

5,0.763102858048214,21,1

6,0.7156757481733282,21,1

7,0.779086327681106,21,1

8,0.7764914884373556,21,0

9,0.7628748245145386,21,0

10,0.7602638283447142,21,1

11,0.7441315406360698,21,2

12,0.6830220689741855,21,1

13,0.7709125974908984,21,0

14,0.7684031458121059,21,1

15,0.7589462982281745,21,2

16,0.7519287354878256,21,2

17,0.7903720770180712,21,1

18,0.7403426981018649,21,0

19,0.7383514283957947,21,2

20,0.7462275093680664,21,0

21,0.7630600713223095,21,0

22,0.7655597867622157,21,2

23,0.7328718442265364,21,0

24,0.7714759985699982,21,0

25,0.7457802709491815,21,1

26,0.7846569472381267,21,1

27,0.7485525574575023,21,0

28,0.7722784486888563,21,0

29,0.7690436410535524,21,1

30,0.7678776827652131,21,0

31,0.7978568265872428,21,0

32,0.6961456633947884,21,1

33,0.7374226660857579,21,2

34,0.7753071958427517,21,1

35,0.7626591622598862,21,0

36,0.7712473937619888,21,0

37,0.7464099448888356,21,0

38,0.8108958626014025,21,1

39,0.7695774166612919,21,0

40,0.7822378782473047,21,0

41,0.82515697160798,21,2

42,0.7536379488427722,21,1

43,0.6961159439208227,21,2

44,0.7661017625174943,21,1

45,0.79020693881673,21,0

46,0.8034315642770045,21,1

47,0.7435698896640612,21,0

48,0.7194492106025562,21,0

49,0.7170031988866302,21,1

50,0.7243806045706165,21,1

51,0.7374914878210178,21,0

52,0.7705761643540264,21,1

53,0.7306352893626081,21,0

54,0.6945888773487732,21,1

55,0.726681942293993,21,0

56,0.7519650101351069,21,0

57,0.7699436039562388,21,1

58,0.7690403057782668,21,0

59,0.7595520098147299,21,2

60,0.7022704195827312,21,0

61,0.7751419864035233,21,0

62,0.7433184493085341,21,0

63,0.7622476551250653,21,0

64,0.7401485189872019,21,1

65,0.7201413944895358,21,0

66,0.7343094790562249,21,2

67,0.7991654516537416,21,0

68,0.8534202604347079,21,1

69,0.7469279538862783,21,0

70,0.7493844819861353,21,1

71,0.8108652976759609,21,1

72,0.776020857978756,21,0

73,0.7699828864366124,21,0

74,0.807916686939846,21,1

75,0.7282920164751829,21,0

76,0.7205657996768767,21,0

77,0.7536088123801219,21,0

78,0.7562043158579546,21,0

79,0.7488383107521892,21,2

80,0.709079950748589,21,0

81,0.7666238730739543,21,0

82,0.7431082821044943,21,0

83,0.7074257264576507,21,2

84,0.7849818115487935,21,0

85,0.7651590673728045,21,0

86,0.7491842814442283,21,0

87,0.7802935317635773,21,0

88,0.7688335628091824,21,0

89,0.7813507844784102,21,1

90,0.7631247420693654,21,1

91,0.7699005085466963,21,1

92,0.7826421489800739,21,0

93,0.7621958474647843,21,0

94,0.7798096303542895,21,1

95,0.7744537331901274,41,1

96,0.7566120650069651,21,2

97,0.7495857063909108,21,0

98,0.7913100647354797,21,0

99,0.7559115057977784,21,1

