P_ID,Flow,Word count,NAs
0,0.6780591007856477,21,0

1,0.7839879043219498,21,1

2,0.7428249315628677,21,0

3,0.7639034060155144,21,0

4,0.6948161570736534,21,1

5,0.7156629847579697,21,1

6,0.6971209082037215,21,1

7,0.6626752799929708,21,1

8,0.7093074559044745,21,2

9,0.6840488317726652,21,2

10,0.6831787466706938,21,0

11,0.6701486573311919,21,1

12,0.7089175461337625,21,0

13,0.7438193308435153,21,0

14,0.7480226589398484,21,0

15,0.7379038522930903,21,1

16,0.7469739948336718,21,0

17,0.7513439029041863,21,1

18,0.710825201220886,21,1

19,0.7458346385927612,21,1

20,0.7805273002195644,21,1

21,0.7603905371329167,21,2

22,0.7106332002321243,21,2

23,0.7343377158483682,21,1

24,0.7219882489757125,21,0

25,0.7280622495780549,21,1

26,0.7701432428713478,21,0

27,0.7546970624102405,21,1

28,0.7951741413311367,21,1

29,0.8062299609720724,21,1

30,0.7329617531206456,21,0

31,0.7103103574554773,21,0

32,0.7396978686199783,21,0

33,0.7346306924418142,21,1

34,0.7421569601595758,21,1

35,0.7144549366285389,21,1

36,0.7139209412039976,21,1

37,0.7550635934103183,21,0

38,0.7297421319074048,21,0

39,0.7902618127247224,21,0

40,0.6822722622840814,21,1

41,0.717465097250152,21,1

42,0.7920860765618617,21,1

43,0.7516899712073093,21,2

44,0.7199371365317264,21,0

45,0.6913906811433274,21,1

46,0.7761531647592301,21,1

47,0.7307263373271711,21,0

48,0.7944305560875643,21,1

49,0.6951756456881013,21,0

50,0.8076893156988849,21,1

51,0.7586569683679629,21,0

52,0.7831869832325116,21,1

53,0.6906934555016944,21,0

54,0.7075174837767519,21,2

55,0.7432120327902151,21,0

56,0.7497512116995957,21,3

57,0.7265735247090874,21,0

58,0.7552147109115236,21,0

59,0.7870503125394231,21,0

60,0.7258621281796345,21,1

61,0.726863646684771,21,0

62,0.6788484467574375,21,0

63,0.721574050089952,21,0

64,0.7689104697078619,21,1

65,0.7832304428580391,21,1

66,0.7665201101138076,21,1

67,0.7304130389552382,21,0

68,0.7248414211034656,21,1

69,0.7291588938478427,21,1

70,0.7609872595580471,21,1

71,0.7737303291216345,21,1

72,0.7073573261595629,21,1

73,0.8092743145297063,21,0

74,0.8213553675494054,21,1

75,0.699959176561678,21,0

76,0.7350657405244982,21,2

77,0.7131195642681459,21,1

78,0.7716045934374336,21,0

79,0.6969642908667313,21,1

80,0.7453580589701823,21,0

81,0.8423582001748442,21,1

82,0.7065330183937334,21,0

83,0.7477884050729117,21,1

84,0.731591486723432,21,1

85,0.7624387813128952,21,0

86,0.7121626071976849,21,1

87,0.8517055879220853,21,1

88,0.7535020563312661,21,0

89,0.7021239528499446,21,1

90,0.7283613418700317,21,0

91,0.7560060915674027,21,1

92,0.7912120146478133,21,1

93,0.781637766951601,21,1

94,0.75571061517907,21,0

95,0.6740994471745656,21,0

96,0.7183872889774386,21,0

97,0.829099076248875,21,1

98,0.7379141357909474,21,1

99,0.6942405895852996,21,1

