P_ID,Flow,Word count,NAs
0,0.7874636778674029,21,0

1,0.7997017131086962,21,1

2,0.7699396574063715,21,1

3,0.8102218804007879,21,0

4,0.807173783729738,21,0

5,0.7568875868585534,21,0

6,0.8082826573126274,21,0

7,0.808392100204391,21,0

8,0.7801084026228037,21,0

9,0.79261655209242,21,0

10,0.7666673665851752,21,1

11,0.7894798073623485,21,1

12,0.7762744262514988,21,0

13,0.7735521331399028,21,1

14,0.7936087004463896,21,0

15,0.7894317433394455,21,0

16,0.7672345542096208,21,0

17,0.7792989368266883,21,1

18,0.8229220592777537,21,0

19,0.7645369117994057,21,1

20,0.7886546432716174,21,0

21,0.7908675777457966,21,0

22,0.7981194636304748,21,1

23,0.8084415144752837,21,1

24,0.7508099227860905,21,0

25,0.7358486301964967,21,0

26,0.7860125637666712,21,1

27,0.7957002513633255,21,0

28,0.7657574541043066,21,0

29,0.8203885492589134,21,0

30,0.7803108353388806,21,0

31,0.7896625618122347,21,0

32,0.8219863383731761,21,0

33,0.7978131972746036,21,0

34,0.8144171110101082,21,0

35,0.7927860074814979,21,1

36,0.7897387862541247,21,1

37,0.7267330633493192,21,0

38,0.8056455709784125,21,1

39,0.7431606543126711,21,1

40,0.782744919596214,21,1

41,0.784471245808465,21,0

42,0.7726931151251096,21,1

43,0.7859830982583638,21,0

44,0.8014807433577152,21,0

45,0.7672105277288394,21,0

46,0.7345739392515005,21,0

47,0.7698934300930512,21,0

48,0.7551380010978981,21,1

49,0.7976703027530795,21,0

50,0.7877329286143786,21,0

51,0.806909300369831,21,1

52,0.8015673299102555,21,1

53,0.7647699161399064,21,1

54,0.8339137056850922,21,1

55,0.8019168304606845,21,1

56,0.8056113411680599,21,0

57,0.7707637112410598,21,1

58,0.7516037486448284,21,0

59,0.7159810694767144,21,0

60,0.7750210223836276,21,0

61,0.8059710919626003,21,2

62,0.7967149416651765,21,0

63,0.7847472848907545,21,0

64,0.7957292264820212,21,1

65,0.8071985669400223,21,0

66,0.7888923324575531,21,2

67,0.801064310101756,21,0

68,0.7836910036210442,21,1

69,0.7892377670979938,21,1

70,0.8083249700762998,21,0

71,0.7209790890708739,21,0

72,0.8025530257223352,21,1

73,0.8019828599089207,21,0

74,0.761420369033362,21,0

75,0.7813450474760961,21,0

76,0.8261419489554976,21,0

77,0.7535332329590386,21,0

78,0.7811630163627783,21,1

79,0.7730847773186252,21,0

80,0.8108510295492358,21,0

81,0.790359077067205,21,1

82,0.7986583040532147,21,0

83,0.8063831868618708,21,0

84,0.7710701610876075,21,1

85,0.7710689252708172,21,0

86,0.7855445976947023,21,0

87,0.7913035261629598,21,0

88,0.7859588994058389,21,0

89,0.7276840179969052,21,1

90,0.8200467080486199,21,0

91,0.7609887979290774,21,1

92,0.8195661895920466,21,0

93,0.7976511320626613,21,1

94,0.8070413841304503,21,1

95,0.7528878034820996,21,0

96,0.794403317555637,21,1

97,0.7907111646110105,21,1

98,0.8090481865769698,21,0

99,0.7927743151072871,21,0

