P_ID,Flow,Word count,NAs
0,0.6010117044291877,50,13

1,0.7836178969653683,50,0

2,0.7819972395574206,50,1

3,0.68877239179634,50,13

4,0.7483819127601475,50,8

5,0.6766168410721813,50,11

6,0.7094073467797745,50,45

7,0.48508296115334215,50,9

8,0.5387632095542753,50,14

9,0.42207643058272454,50,0

10,0.38779182005697094,50,15

11,0.7052440431733938,50,0

12,0.21836490079800358,50,0

13,0.6456305189155253,50,46

14,0.6538945411240167,50,10

15,0.7698482599290791,50,0

16,0.6089625506772384,50,11

17,0.5208951296004432,50,17

18,0.23614175544520027,50,18

19,0.5095978693702601,50,15

20,0.5810208274923971,50,12

21,0.8225604845561022,50,1

22,0.533303391792407,50,9

23,0.7319699814407291,50,6

24,0.772224404782256,50,1

25,0.6139284278598232,50,12

26,0.8077912591316371,50,26

27,0.7429607974461416,50,1

28,0.7813691409294644,50,0

29,0.7515448614609139,50,3

30,0.4644264046872497,50,16

31,0.7396285399663431,50,0

32,0.48853517398484286,50,15

33,0.4293292245659838,50,13

34,0.6021157164554798,50,0

35,0.7948538327485773,50,0

36,0.7686661475833515,50,0

37,0.7337542263336511,50,1

38,0.24193841216522927,50,18

39,0.7325668949127384,50,2

40,0.5860571801128334,50,14

41,0.7567560008325067,50,0

42,0.763718746224827,50,0

43,0.7601783584298692,50,0

44,0.8420582421357675,50,0

45,0.7882150670666658,50,0

46,0.8111546132648215,50,0

47,0.47254100637834123,50,17

48,0.797355433192457,50,7

49,0.7426919540332454,50,0

50,0.36320752519856897,50,17

51,0.4732898775094879,50,16

52,0.7587864910757917,50,1

53,0.828200627036725,50,1

54,0.6479094371843703,50,10

55,0.10226852649883234,50,37

56,0.7527629381142362,50,1

57,0.5827668016841036,50,6

58,0.8354818241407245,50,1

59,0.7780015457044185,50,1

60,0.713345804172916,50,2

61,0.6873248865298017,50,12

62,0.6341044693873193,50,10

63,0.7628730137457973,50,1

64,0.6352648163932834,50,12

65,0.5360989463852492,50,0

66,0.4821828861614884,50,2

67,0.2495266913738397,50,18

68,0.5646771495575529,50,0

69,0.7063021881417028,50,2

70,0.6089718391539337,50,32

71,0.6658250747913445,50,11

72,0.5062468390015409,50,44

73,0.26815620930353934,50,18

74,0.6737766227653549,50,29

75,0.5939910546126028,50,10

76,0.5868158674593715,50,0

77,0.42229043863798327,50,0

78,0.617222737650528,50,9

79,0.7924022922253482,50,0

80,0.5721909357453696,50,0

81,0.3956675680362447,50,5

82,0.5383352982655556,50,12

83,0.47368979017631213,50,12

84,0.6071440639571621,50,28

85,0.423176833190863,50,0

86,0.6543978879456038,50,17

87,0.819189727716957,50,0

88,0.6423959709165873,50,9

89,0.7729166119076465,50,0

90,0.7830041733066456,50,0

91,0.6984929632354876,50,6

92,0.7844742035204156,50,3

93,0.5613586428074367,50,14

94,0.5957070200168098,50,16

95,0.762475212191579,50,1

96,0.7383335414634404,50,7

97,0.8241270837091639,50,0

98,0.7770799174342885,50,45

99,0.28668208796732464,50,9

