P_ID,Flow,Word count,NAs
0,0.8035630048764503,50,2

1,0.7840962403659216,50,7

2,0.6193170368958175,50,17

3,0.7214415393657603,50,2

4,0.7315654514091738,50,8

5,0.7290078261626347,50,7

6,0.6858887890777006,50,11

7,0.7304039720501244,50,13

8,0.7930464062454422,50,10

9,0.7371325003429964,50,7

10,0.7332870860276622,50,4

11,0.7713930466214163,50,1

12,0.6616116846178494,50,10

13,0.7358395041010917,50,3

14,0.5893328874385781,50,17

15,0.7434186448627468,50,6

16,0.7470907124761381,50,12

17,0.7975932778492691,50,0

18,0.594606682174889,50,16

19,0.7489884685284449,50,8

20,0.7675871963939721,50,3

21,0.8373809046367586,50,0

22,0.6589297602806827,50,14

23,0.7785790455254997,50,7

24,0.7135944148548755,50,13

25,0.7279657429256945,50,1

26,0.7706371840199238,50,4

27,0.6567005790053491,50,2

28,0.6405815664137208,50,17

29,0.6575567611031123,50,0

30,0.7427355435363293,50,12

31,0.7601505623364332,50,10

32,0.7337934240782477,50,0

33,0.7569803688320152,50,1

34,0.6788086931450188,50,3

35,0.7564140781563704,50,7

36,0.7614292104801256,50,13

37,0.6601197128806577,50,8

38,0.6205050220411369,50,15

39,0.7364854172128501,50,14

40,0.642843401028121,50,35

41,0.7561137056926421,50,3

42,0.7806831905435703,50,2

43,0.7513382862647933,50,0

44,0.7405610171627488,50,3

45,0.6276617724904785,50,3

46,0.77646916794622,50,11

47,0.6741648672270172,50,17

48,0.7145250309264854,50,11

49,0.6993997163874162,50,5

50,0.6438459241601159,50,1

51,0.8064361514221763,50,5

52,0.7500539640447097,50,3

53,0.6643197885816509,50,2

54,0.8147059599126014,50,12

55,0.6694906264326018,50,15

56,0.6048126675927369,50,18

57,0.7084181757499164,50,0

58,0.7389683956763216,50,5

59,0.7732478382990384,50,0

60,0.7464739679719263,50,9

61,0.8588206171976263,50,2

62,0.6991408716995364,50,7

63,0.7279549510143121,50,7

64,0.7701104127939165,50,5

65,0.8059981465931646,50,13

66,0.7260369920590469,50,9

67,0.6918264308288254,50,11

68,0.7342708745444142,50,2

69,0.6314595872199679,50,18

70,0.6555311977878262,50,9

71,0.6310095418471806,50,17

72,0.7399138739351692,50,10

73,0.8035739381055073,50,1

74,0.7562140758175898,50,15

75,0.684976828561721,50,14

76,0.7601750867559124,50,2

77,0.7373182956952933,50,9

78,0.7406293162566728,50,7

79,0.7329708116117496,50,3

80,0.7425018388432092,50,2

81,0.7093596074145763,50,1

82,0.8053717196306781,50,11

83,0.8015982745227936,50,2

84,0.818449802709178,50,8

85,0.7013054991158579,50,7

86,0.6941957934729795,50,14

87,0.7712905076869333,50,2

88,0.8121957190171384,50,2

89,0.6977073859746858,50,16

90,0.8005766318801392,50,9

91,0.7328409643276953,50,12

92,0.7495171072366136,50,1

93,0.6689340370936144,50,14

94,0.71816509045037,50,14

95,0.7244574603225954,50,4

96,0.8037541789478826,50,8

97,0.7636966312734714,50,0

98,0.6893396752448414,50,16

99,0.8057531970931219,50,9

