P_ID,Flow,Word count,NAs
0,0.4300283134099817,50,19

1,0.43109739270978137,50,18

2,0.4640848777357712,50,19

3,0.5999310032607652,50,8

4,0.5520331132154547,50,15

5,0.49763715824393007,50,13

6,0.5147715436096465,50,14

7,0.4757384843355556,50,19

8,0.6772080192930835,50,15

9,0.4665514185102244,50,19

10,0.46300904891835454,50,19

11,0.4721167393899184,50,19

12,0.4685936308940506,50,19

13,0.4594836039632877,50,17

14,0.5994598234323535,50,14

15,0.3754309697593588,50,18

16,0.4185936281329169,50,15

17,0.5931300317850997,50,15

18,0.532551077041721,50,9

19,0.5081719199776947,50,16

20,0.45120101679120894,50,19

21,0.6324895892002894,50,14

22,0.5251917964134346,50,14

23,0.416337423138868,50,19

24,0.5701039975590659,50,14

25,0.5781535131157867,50,17

26,0.627562808912422,50,13

27,0.43305876761180206,50,14

28,0.3770254337699954,50,19

29,0.46081187493460485,50,19

30,0.43335732546045097,50,19

31,0.4701947024150138,50,19

32,0.3689840406513726,50,13

33,0.5993054553137265,50,1

34,0.45731768563238884,50,11

35,0.4402362352039305,50,19

36,0.3942081260902524,50,18

37,0.48490951305305924,50,19

38,0.6887083681099978,50,14

39,0.5417971747039562,50,15

40,0.4409131193083163,50,19

41,0.5532919036513751,50,14

42,0.48238393002319646,50,19

43,0.6137083630889466,50,13

44,0.6579802966052058,50,6

45,0.47628260415165263,50,18

46,0.47538861053169695,50,19

47,0.6514147331596282,50,43

48,0.6525037386477438,50,15

49,0.49514242728970265,50,19

50,0.2899304581900759,50,1

51,0.5038806581352401,50,14

52,0.46166371929118355,50,19

53,0.46904432035981236,50,19

54,0.545742604679482,50,17

55,0.667058778344325,50,14

56,0.44419313453987086,50,9

57,0.5785946910323084,50,8

58,0.5611990315928234,50,14

59,0.44527305048348276,50,18

60,0.5773437591593128,50,15

61,0.5955080589772077,50,10

62,0.7082030719143501,50,8

63,0.5118334341570127,50,4

64,0.5800672258716669,50,14

65,0.41533936356427487,50,19

66,0.16044182363415313,50,9

67,0.5148462825640104,50,19

68,0.4505883641072666,50,10

69,0.5148801577885663,50,36

70,0.6053565833940303,50,9

71,0.5338784153002837,50,19

72,0.5335758381422007,50,19

73,0.4814366111770317,50,19

74,0.47984313964930214,50,16

75,0.42444124013577356,50,12

76,0.6333129390362251,50,16

77,0.6292753091670767,50,15

78,0.6030241623101361,50,18

79,0.442651993446429,50,19

80,0.3668290190877366,50,18

81,0.4816636466583445,50,19

82,0.3669776266909944,50,16

83,0.6172655096654851,50,17

84,0.5142330992782059,50,19

85,0.441031015375802,50,19

86,0.6538574715038267,50,13

87,0.499372485815439,50,19

88,0.6244608016480724,50,14

89,0.4238259737262924,50,18

90,0.4359774238754599,50,16

91,0.5072896837817916,50,19

92,0.5077582542302096,50,19

93,0.6080366422265746,50,18

94,0.5822655067734215,50,7

95,0.4455328197883849,50,16

96,0.2119723567063415,50,0

97,0.34168149920886737,50,14

98,0.5082305063001813,50,16

99,0.5364029051422479,50,13

