P_ID,Flow,Word count,NAs
0,0.5948629249089566,50,0

1,0.5517441719973827,50,17

2,0.2544321661483794,50,18

3,0.3693026997073452,50,17

4,0.18341556512439225,50,0

5,0.18387885307389892,50,0

6,0.685090214678462,50,17

7,0.18280925428819084,50,0

8,0.47591368891210445,50,18

9,0.4505265303844415,50,2

10,0.5561041274845255,50,10

11,0.5125053814232587,50,19

12,0.8356564414029369,50,32

13,0.8237679653764696,50,2

14,0.5594117290456005,50,11

15,0.2297932589376459,50,13

16,0.41721076264416773,50,6

17,0.7108414764592305,50,9

18,0.6548978437205908,50,5

19,0.5117317053016899,50,14

20,0.4723610934738578,50,19

21,0.2834909254582673,50,7

22,0.5990232625733554,50,18

23,0.18659869344305002,50,0

24,0.5932606390692675,50,2

25,0.28579039817128,50,17

26,0.26198104331974476,50,18

27,0.18395529001233932,50,0

28,0.4950661911904317,50,18

29,0.7730555611885435,50,9

30,0.7511393573404986,50,1

31,0.40282500513719,50,13

32,0.11683423413565745,50,15

33,0.517640527668183,50,19

34,0.15332368739601293,50,17

35,0.7136098172996181,50,32

36,0.9501997792952322,50,48

37,0.4621108001153168,50,19

38,0.18599229053635707,50,0

39,0.23899126509443805,50,15

40,0.184073936374684,50,0

41,0.821741823435501,50,41

42,0.84404769465195,50,2

43,0.5394012983013338,50,14

44,0.5026680262629578,50,25

45,0.1848035013301345,50,0

46,0.6712089120964114,50,9

47,0.5341961561206154,50,17

48,0.6546764099183771,50,16

49,0.7603219949034669,50,14

50,0.1842462290921979,50,0

51,0.6841226757008895,50,4

52,0.3249119216417851,50,43

53,0.7641493099972649,50,11

54,0.2682048350907407,50,18

55,0.3057576524464894,50,2

56,0.7904511285442047,50,0

57,0.2518015967574503,50,9

58,0.7491827474580227,50,9

59,0.8984730458452374,50,35

60,0.7618159900518108,50,5

61,0.7374348318633407,50,9

62,0.2926251965234254,50,3

63,0.3821578221517008,50,17

64,0.6066246858306785,50,2

65,0.709423901801452,50,7

66,0.5763080294049908,50,18

67,0.7596341520904453,50,2

68,0.7515602280156063,50,2

69,0.5810640779740744,50,17

70,0.18610750510227592,50,0

71,0.8211895520549212,50,1

72,0.7374649814960481,50,11

73,0.6671858480164633,50,18

74,0.3110232670170305,50,17

75,0.5291399610729285,50,18

76,0.5106763271613584,50,19

77,0.7957017717016969,50,3

78,0.6618595642107807,50,14

79,0.5674474330206879,50,10

80,0.7431717781973988,50,9

81,0.7462789487790336,50,20

82,0.7986112764558969,50,1

83,0.33875614871657295,50,16

84,0.7655661333215067,50,11

85,0.27493084128803236,50,18

86,0.545934751219376,50,1

87,0.1865275631475727,50,0

88,0.37334347459857115,50,17

89,0.8016355369562608,50,0

90,0.7561475903504955,50,1

91,0.4833969309263934,50,15

92,0.027376557930633295,50,37

93,0.23708376132640452,50,13

94,0.2973877504768792,50,17

95,0.5121959447242069,50,15

96,0.4482935521618377,50,18

97,0.6921122718797589,50,9

98,0.18650271441397404,50,0

99,0.679732780849357,50,13

