P_ID,Flow,Word count,NAs
0,0.7054231303733285,20,1

1,0.6631083135948959,20,1

2,0.789816964125946,20,2

3,0.6637446952682793,20,1

4,0.7484019138569229,20,2

5,0.7934289350445382,20,1

6,0.7609448703546425,20,0

7,0.7137067340058412,20,0

8,0.7691740593860832,20,1

9,0.6922142348877247,20,1

10,0.8329691288640012,20,1

11,0.7553063300762287,20,2

12,0.8133660951841238,20,1

13,0.7152735689133602,20,1

14,0.7212960164672972,20,1

15,0.8008913378378291,20,0

16,0.7568797440098585,20,1

17,0.7484569240337047,20,2

18,0.7021997347540663,20,1

19,0.6884248236233306,20,2

20,0.7700808693510875,20,0

21,0.7290066010072547,20,1

22,0.6546020681040502,20,1

23,0.7222538197297481,20,1

24,0.7484375921724529,20,0

