P_ID,Flow,Word count,NAs
0,0.7133398087019053,20,1

1,0.7491176779849428,20,2

2,0.750944757861669,20,1

3,0.794961687428282,20,1

4,0.7764298203127158,20,1

5,0.74218888533864,20,1

6,0.6846792822146388,20,1

7,0.7202202624867317,20,1

8,0.7383039177210619,20,1

9,0.7444449739986632,20,1

10,0.7882800627615258,20,1

11,0.7457003625037738,20,0

12,0.6616269428869435,20,3

13,0.739917030020477,20,1

14,0.7705791917848566,20,18

15,0.7784246753446803,20,1

16,0.7848664725483598,20,0

17,0.758469775369238,20,1

18,0.6804115035790455,20,2

19,0.7710645796364128,20,2

20,0.76832949827068,20,1

21,0.7837163512791561,20,0

22,0.7220769819073399,20,4

23,0.7905315189571189,20,1

24,0.7619064235519928,20,1

