P_ID,Flow,Word count,NAs
0,0.698563817434836,20,1

1,0.7626985057519158,20,1

2,0.7267203976201536,20,2

3,0.6933452855250847,20,1

4,0.7359873332323519,20,1

5,0.7088238120243653,20,1

6,0.7327992979332884,20,1

7,0.7719939244032961,20,1

8,0.7585559637419167,20,1

9,0.7280652445132909,20,1

10,0.6901426003471561,20,2

11,0.6672053249002807,20,2

12,0.755882097211718,20,1

13,0.8003660150113526,20,1

14,0.6910801259935889,20,1

15,0.7232183253345043,20,0

16,0.6815516296963136,20,2

17,0.7105764229899629,20,2

18,0.6781690830144496,20,1

19,0.7638628703154144,20,1

20,0.7008317374887071,20,1

21,0.6787747500743222,20,1

22,0.7270199686306988,20,1

23,0.6777659884355278,20,1

24,0.7475815989746403,20,1

