P_ID,Flow,Word count,NAs
0,0.6867020794016399,20,1

1,0.6845378378610837,20,1

2,0.6911393484104434,20,1

3,0.6951938874879173,20,1

4,0.6866911689415001,20,1

5,0.6789434067760112,20,1

6,0.6927260643476636,20,1

7,0.6876017988270606,20,1

8,0.7416297529844809,20,1

9,0.6892336868861918,20,1

10,0.6866911689415001,20,1

11,0.6866911689415001,20,1

12,0.6776511934411986,20,1

13,0.6929084372462072,20,1

14,0.6861584145834948,20,1

15,0.6877619258216422,20,1

16,0.670681139064818,20,1

17,0.6841524801750338,20,2

18,0.683051807315272,20,1

19,0.6780530900827261,20,1

20,0.6866911689415001,20,1

21,0.7047291582136721,20,1

22,0.6901147438588119,20,1

23,0.7488707810995443,20,1

24,0.6966733643396896,20,1

