P_ID,Flow,Word count,NAs
0,0.7440331298640558,50,1

1,0.6799024113044706,50,0

2,0.46085907118975955,50,2

3,0.7576779304859448,50,0

4,0.688125961181226,50,0

5,0.7671060949639532,50,0

6,0.6973130864368415,50,0

7,0.6794078949056034,50,1

8,0.7047571333252786,50,1

9,0.7413332106263052,50,1

10,0.7237040378195083,50,0

11,0.7247269801785012,50,0

12,0.8185471922409983,50,2

13,0.6185855822152693,50,0

14,0.5989061385801889,50,1

15,0.7279752809105757,50,0

16,0.8005951136119225,50,0

17,0.6872657677124492,50,0

18,0.6323800837987362,50,0

19,0.5556537754978469,50,0

20,0.7617727374453798,50,0

21,0.701151151143262,50,1

22,0.4635262219142007,50,0

23,0.7376969782054636,50,0

24,0.7437625515613355,50,0

25,0.6160109372683563,50,0

26,0.6377161573708242,50,9

27,0.6174579730547624,50,0

28,0.713113530719389,50,0

29,0.7333282725439053,50,1

30,0.593208899700276,50,0

31,0.7416223416787427,50,0

32,0.7802891689024224,50,0

33,0.8115104241543415,50,0

34,0.47702600971813297,50,0

35,0.7367155430310038,50,0

36,0.7099300839330392,50,1

37,0.7430574418912008,50,1

38,0.5034608999764164,50,3

39,0.6750932628898748,50,0

40,0.7133150942130735,50,4

41,0.7113036430669333,50,1

42,0.6956982985645915,50,0

43,0.719435124846969,50,0

44,0.47635566014387315,50,21

45,0.7352163039632589,50,0

46,0.7032525124692713,50,0

47,0.736585158855623,50,3

48,0.7408625892778425,50,0

49,0.7726869131880673,50,2

50,0.710266583569652,50,1

51,0.6863900527699889,50,1

52,0.7574576120401473,50,0

53,0.7404882422540825,50,2

54,0.5108584092355987,50,19

55,0.736626994669047,50,0

56,0.5191810007984219,50,2

57,0.6064865692759178,50,0

58,0.7057821763648042,50,0

59,0.7880900467083349,50,0

60,0.6326820147833294,50,0

61,0.6763130248095311,50,1

62,0.7549367640281666,50,1

63,0.7183785397647682,50,0

64,0.7737341102284754,50,0

65,0.7739868300758983,50,0

66,0.6901902104168737,50,2

67,0.6777630035242026,50,0

68,0.6935139393600871,50,0

69,0.7284142739436226,50,0

70,0.7551460621345023,50,3

71,0.49154689471952984,50,3

72,0.48646507614772566,50,3

73,0.7960162534773867,50,0

74,0.8173035889299399,50,0

75,0.6397340429581562,50,3

76,0.48438213568279154,50,3

77,0.6156296653247272,50,6

78,0.7375423263915425,50,0

79,0.7550546751665446,50,1

80,0.684746980390435,50,0

81,0.7105865595747389,50,2

82,0.7256910584604891,50,0

83,0.46380563956468485,50,2

84,0.6838681469437458,50,0

85,0.6862525293566472,50,0

86,0.6741205084248814,50,0

87,0.750059275605867,50,0

88,0.7237437374793164,50,0

89,0.7258968397713026,50,0

90,0.7427029853721185,50,0

91,0.6107236116015082,50,5

92,0.5038788269528829,50,4

93,0.7147047840865524,50,2

94,0.7594156930072344,50,0

95,0.701800203091219,50,0

96,0.7524152139052017,50,0

97,0.7439336885046098,50,0

98,0.6872252198703998,50,0

99,0.488100493279237,50,0

