P_ID,Flow,Word count,NAs
0,0.7568412976340313,29,9

1,0.7090762970414941,29,11

2,0.7318400224066057,29,11

3,0.7874094527947098,29,13

4,0.7288208379807706,29,9

5,0.7302839111890521,29,10

6,0.8114360665171866,29,9

7,0.7395247128171466,29,11

8,0.7159690205823659,29,11

9,0.7582833474669272,29,8

10,0.7134659172929945,29,7

11,0.7401005131393957,29,9

12,0.7528435842348172,29,9

13,0.7232946409782743,29,9

14,0.7368665542077194,29,11

15,0.7380802090554506,29,9

16,0.722637466998957,29,11

17,0.7604479991503681,29,11

18,0.7142335551681173,29,9

19,0.71962924316562,29,10

20,0.7484725539320408,29,9

21,0.7621839902463375,29,7

22,0.7067724145248403,29,9

23,0.7329185583094375,29,11

24,0.7531765984001003,29,11

25,0.7134389466423499,29,11

26,0.7700411357503515,29,11

27,0.659156326562536,29,11

28,0.7623847005593474,29,12

29,0.7831035412462306,29,9

30,0.7561163172402617,29,9

31,0.776373219072676,29,8

32,0.6778507569851603,29,11

33,0.7829449252127956,29,0

34,0.7107946344184589,29,10

35,0.7087896522616094,29,10

36,0.6936235550319676,29,10

37,0.7498803385333036,29,9

38,0.7481331171773311,29,11

39,0.768003941344376,29,8

40,0.7969681249831896,29,11

41,0.7395447116733088,29,11

42,0.7233465591235778,29,10

43,0.7276591936842365,29,7

44,0.7023033196497107,29,10

45,0.7633397622274636,29,12

46,0.7498618205511465,29,11

47,0.7071932511805733,29,11

48,0.7635063372444616,29,11

49,0.7044191138828344,29,11

50,0.7210368060151227,29,9

51,0.7179373917885646,29,10

52,0.8110553586789765,29,11

53,0.7240038254294379,29,10

54,0.7187184273444334,29,12

55,0.7376486666227261,29,11

56,0.7050942468895337,29,12

57,0.7510333044903812,29,8

58,0.8024042290527752,29,11

59,0.7428720410862409,29,10

60,0.7460379285406373,29,11

61,0.7583876555557775,29,10

62,0.714825560744308,29,11

63,0.7274240682059702,29,6

64,0.7030973374904634,29,9

65,0.7194244110790242,29,8

66,0.7907460844529284,29,11

67,0.776434625197621,29,11

68,0.7362414343336737,29,10

69,0.7408482578329812,29,10

70,0.7204759389942307,29,11

71,0.7714268956105627,29,13

72,0.7545475705885725,29,9

73,0.7645604903357237,29,10

74,0.7398762512465685,29,8

75,0.7161145598789244,29,9

76,0.738542765556963,29,10

77,0.683119056366746,29,12

78,0.7101119932820333,29,9

79,0.6948577725423477,29,10

80,0.730426761291663,29,8

81,0.7215072468230388,29,12

82,0.7262402836989544,29,8

83,0.7711024082262772,29,10

84,0.7688598749329367,29,10

85,0.689049942950836,29,13

86,0.7323771179249675,29,9

87,0.7653370240817399,29,11

88,0.7594461173455835,29,9

89,0.7605961631461619,29,7

90,0.7348573224978867,29,11

91,0.7443507411509874,29,12

92,0.7457994218799043,29,6

93,0.7291051006952604,29,6

94,0.7180804851837429,29,10

95,0.7382093782809441,29,11

96,0.7089821240510601,29,9

97,0.692768057016902,29,12

98,0.7189155993427613,29,12

99,0.6893382002608784,29,11

