P_ID,Flow,Word count,NAs
0,0.8008204975130913,31,10

1,0.7870855811943755,31,14

2,0.79768601723447,31,12

3,0.7378062017423612,31,14

4,0.76046449410906,31,13

5,0.7040154635973399,31,13

6,0.7620079235185465,31,13

7,0.7423665266612511,31,10

8,0.8085810778622867,31,15

9,0.731624830846932,31,16

10,0.7154411344992073,31,12

11,0.786196442837832,31,11

12,0.7582867833503482,31,14

13,0.7435042486938417,31,10

14,0.7474054724336433,31,13

15,0.7292449559012132,31,13

16,0.7322432879623832,31,12

17,0.7268595098464722,31,14

18,0.7635631390206182,31,13

19,0.7722607029442502,31,13

20,0.7198607316748665,31,15

21,0.7827124757824421,31,10

22,0.7632944613151753,31,14

23,0.7723353262195173,31,13

24,0.7844167635189342,31,15

25,0.7740508635248649,31,13

26,0.7687747690423706,31,14

27,0.7290037642399946,31,13

28,0.7621261105006354,31,11

29,0.7575785532819529,31,15

30,0.7349666022374761,31,14

31,0.7617693709535488,31,13

32,0.7421125105281677,31,10

33,0.7587343721221306,31,14

34,0.7534957091653296,31,14

35,0.7901844114952441,31,13

36,0.7574005887824169,31,13

37,0.7679509018917834,31,16

38,0.8405587746053343,31,0

39,0.7707879062804605,31,10

40,0.7291090958301845,31,13

41,0.7828350373543941,31,13

42,0.7462274731483161,31,10

43,0.8132556990707444,31,15

44,0.7522671368849538,31,16

45,0.7279042526178635,31,12

46,0.7990042433499911,31,11

47,0.7590732947857154,31,13

48,0.774821975827268,31,14

49,0.7514466908148749,31,10

50,0.7545339510790919,31,10

51,0.8002527739279343,31,13

52,0.7437506112078753,31,13

53,0.7644302619698234,31,14

54,0.7888369317368975,31,10

55,0.7379115081365472,31,14

56,0.7896865525202951,31,12

57,0.7465615067180537,31,10

58,0.775324674299452,31,15

59,0.780626294397269,31,14

60,0.7677434291752598,31,12

61,0.7313071789213773,31,11

62,0.7931400424231236,31,10

63,0.7504044827848916,31,10

64,0.756804402666538,31,10

65,0.738663541571682,31,15

66,0.7059201163596541,31,14

67,0.7196534309445553,31,10

68,0.805579415446455,31,15

69,0.7745142776530191,31,11

70,0.7900159031667257,31,15

71,0.7160323103475895,31,10

72,0.7523017807424475,31,10

73,0.7370464241637473,31,13

74,0.818105893293144,31,13

75,0.7544170296658296,31,10

76,0.7734317395950685,31,14

77,0.7463820309934979,31,14

78,0.7810156739191433,31,12

79,0.768521876532732,31,12

80,0.7830022042900225,31,14

81,0.7664083522406939,31,14

82,0.7201934542171202,31,12

83,0.7916951252530864,31,11

84,0.81389409894618,31,15

85,0.7270280377073992,31,15

86,0.73374698649716,31,12

87,0.7020014309056801,31,12

88,0.7274646073603184,31,12

89,0.6797752725371399,31,13

90,0.730011200255321,31,12

91,0.6902525113098323,31,13

92,0.7259606514073489,31,12

93,0.7521811451000509,31,14

94,0.7409171666409639,31,10

95,0.7397941387579409,31,9

96,0.7688731659232235,31,13

97,0.746586640801101,31,10

98,0.7520743565628744,31,10

99,0.7738820067595799,31,14

